sample,timestamp,sensor_id,q0,q1,q2,q3
292,25302012775,1,0.999143826531437,-0.029157896793419,0.006180993133297,0.028691920162117
293,25382013175,1,0.999143062042122,-0.029084497953052,0.006227062853270,0.028782933139855
294,25462013575,1,0.999142010298311,-0.029024009623370,0.006258867602777,0.028873460110682
295,25542013975,1,0.999140624905154,-0.028989100805698,0.006276158351264,0.028952608431131
296,25622014375,1,0.999138975389719,-0.028966592082182,0.006279328588719,0.029031266469136
297,25822015575,1,0.999136708173395,-0.028970056961705,0.006261291452959,0.029109627435075
298,25902015775,1,0.999133808060831,-0.028978959209389,0.006249899859197,0.029202607156769
299,25982016175,1,0.999130556319962,-0.028983045359314,0.006246957728577,0.029310237607386
300,26062016575,1,0.999126877591818,-0.029004917766816,0.006230629043891,0.029417282007037
301,26142016975,1,0.999122978816478,-0.029026450468676,0.006203253590057,0.029534014609845
302,26222017375,1,0.999118645968114,-0.029065650702421,0.006163202173004,0.029650196745758
303,26302017775,1,0.999113967578550,-0.029124186526837,0.006111658321923,0.029760866606243
304,26382018175,1,0.999108979435215,-0.029202704350960,0.006039858320306,0.029865856458226
305,26492018725,1,0.999103339245014,-0.029300027937724,0.005969562192514,0.029973157984107
306,26572019125,1,0.999097127128656,-0.029410612492350,0.005887416083599,0.030087950544186
307,26652019525,1,0.999090529351329,-0.029535188825025,0.005797142400153,0.030202316493020
308,26732019925,1,0.999084151941342,-0.029665942443486,0.005672841947646,0.030308547685868
309,26812020325,1,0.999077397369683,-0.029812512680770,0.005539518307856,0.030411870866421
310,26892020725,1,0.999070240367826,-0.029971960704158,0.005401738638826,0.030514875103806
311,26972021125,1,0.999062859335396,-0.030139102257832,0.005253909013377,0.030617544835489
312,27082021675,1,0.999055295515298,-0.030314598384924,0.005098229122514,0.030717253904209
313,27162022050,1,0.999047747546075,-0.030495439934794,0.004947740277584,0.030808215340117
314,27242022475,1,0.999039979618650,-0.030682669623435,0.004790564925469,0.030898922247246
315,27322022875,1,0.999031958791287,-0.030877805403291,0.004620600384614,0.030989619216883
316,27402023275,1,0.999023530355109,-0.031085093317688,0.004440525453778,0.031080291246067
317,27482023675,1,0.999014890356230,-0.031297235815984,0.004256041978764,0.031170787341414
318,27562024075,1,0.999005320566956,-0.031538813337475,0.004046157059390,0.031261819288510
319,27642024475,1,0.998995571687331,-0.031782949397437,0.003833689152727,0.031352746357887
320,27742024975,1,0.998986119973769,-0.032023957387370,0.003607135813647,0.031435438985770
321,27822025375,1,0.998976564208092,-0.032267268003754,0.003380103816999,0.031515432358712
322,27902025775,1,0.998966915235815,-0.032510274250412,0.003149344022565,0.031595347199077
323,27982026175,1,0.998957192444442,-0.032752086820409,0.002916792668564,0.031675239430122
324,28062041250,1,0.998947422978101,-0.032991796436964,0.002683073933349,0.031755135136558
